time,geoposX,geoposY,geoposZ,pressure,relHum,temp,windDir,windSpeed,windMax
5131848671952000000,2223475.222,-5440620.3270000005,-2481822.703,55892.97049386171,26.571742738996285,269.75855715615404,5.782026479106929,7.028571401323585,7.028571401323585
5131925433984000000,2223475.222,-5440620.3270000005,-2481822.703,56017.93561662956,14.468442780630856,270.13505711555484,5.769559841592684,2.0714285714285565,2.0714285714285565
5132143143312000000,2223475.222,-5440620.3270000005,-2481822.703,55992.21888950887,8.168000016893657,271.07885715620847,4.054150519632542,5.642857074737543,5.642857074737543
5132203505472000000,2223475.222,-5440620.3270000005,-2481822.703,56020.49734933028,21.339885711669854,270.56097143718176,5.6872800339986656,3.5142857687813995,3.5142857687813995
5132249410896000000,2223475.222,-5440620.3270000005,-2481822.703,55992.06455775671,0.99087144647327,267.76717142377584,0.18699956271367812,2.1714285612106283,2.1714285612106283
5132305246032000000,2223475.222,-5440620.3270000005,-2481822.703,55864.64930943072,3.883100066866185,269.68909999983646,5.083894778309198,12.014285632542142,12.014285632542142
5132333981904000000,2223475.222,-5440620.3270000005,-2481822.703,55814.74609374999,-2.8755999973842283,265.90484282629825,4.879441923075577,6.757142884390701,6.757142884390701
5132390259408000000,2223475.222,-5440620.3270000005,-2481822.703,55789.7242954797,46.95681435721257,272.1957428523473,1.3738234540698222,5.028571469443171,5.028571469443171
5132401964928000000,2223475.222,-5440620.3270000005,-2481822.703,55721.44775390629,20.60199982779372,272.30432856764116,5.313280908571309,5.442857129233199,5.442857129233199
5132420235120000000,2223475.222,-5440620.3270000005,-2481822.703,55752.51900809143,4.893614360264387,268.3785571098328,0.6756917532720903,2.885714326586029,2.885714326586029
5132443327248000000,2223475.222,-5440620.3270000005,-2481822.703,55716.092354910725,9.790656907217883,269.3527428490775,4.405709697534257,2.000000017029885,2.000000017029885
5132460615456000000,2223475.222,-5440620.3270000005,-2481822.703,55729.21491350443,16.594371523175855,267.61008573259625,4.310963252425994,2.4142857279096286,2.4142857279096286
5132476354992000000,2223475.222,-5440620.3270000005,-2481822.703,55849.44719587057,32.83727155412957,271.1376000029699,5.0016149707151785,4.114285707473757,4.114285707473757
5132494331760000000,2223475.222,-5440620.3270000005,-2481822.703,55766.27458844856,7.428999968937457,270.33930002621247,5.0988547433262905,6.857142993382043,6.857142993382043
5132511239040000000,2223475.222,-5440620.3270000005,-2481822.703,55827.54080636171,-2.1627714633941717,266.9667143549237,5.492800488776441,0.6142857202461786,0.6142857202461786
5132548382832000000,2223475.222,-5440620.3270000005,-2481822.703,55795.351736886296,24.78132847377243,266.9971856798444,5.896719544237984,4.099999972752172,4.099999972752172
5132675895024000000,2223475.222,-5440620.3270000005,-2481822.703,55768.45267159586,9.742642947605685,271.2390571560178,6.081225779448813,4.657142843518943,4.657142843518943
5132682255840000000,2223475.222,-5440620.3270000005,-2481822.703,55800.072370256574,32.14124243600014,273.1127285711468,6.043825866906077,6.085714272090371,6.085714272090371
5132717290176000000,2223475.222,-5440620.3270000005,-2481822.703,55766.62423270099,19.32731437683086,270.4380714280265,5.545160366336268,4.0142857006618,4.0142857006618
5132758485360000000,2223475.222,-5440620.3270000005,-2481822.703,55776.921735491145,1.9875428506306283,270.68085715430124,4.876948595572727,7.314285755157456,7.314285755157456
5132768447472000000,2223475.222,-5440620.3270000005,-2481822.703,55824.611990792284,-0.6782142860548828,269.4996571268354,4.8071354254929535,4.885714326586056,4.885714326586056
5132838833232000000,2223475.222,-5440620.3270000005,-2481822.703,55795.39446149557,9.683228492736742,268.3052000045776,4.674989067841954,5.857142789023242,5.857142789023242
5132852334960000000,2223475.222,-5440620.3270000005,-2481822.703,55860.39515904015,15.129542895725999,267.35769991193496,5.6224535189245906,7.542857238224585,7.542857238224585
5133025552320000000,2223475.222,-5440620.3270000005,-2481822.703,55628.594098772286,23.663942881992856,264.634371321542,4.852015320544235,2.7999999863760863,2.7999999863760863
5133063553488000000,2223475.222,-5440620.3270000005,-2481822.703,55499.61460658471,-3.4555000237056137,263.18514289855943,5.338214183599798,8.114285809653143,8.114285809653143
5133113744016000000,2223475.222,-5440620.3270000005,-2481822.703,55470.13724190843,23.003099986485,263.3307428087507,5.078908123303499,9.828571455819286,9.828571455819286
5133156007344000000,2223475.222,-5440620.3270000005,-2481822.703,55595.38661411829,10.942785808018144,264.064400100708,5.762079859084136,7.5999999727521725,7.5999999727521725
5133248653920000000,2223475.222,-5440620.3270000005,-2481822.703,55804.765973772126,54.848414284842434,269.09154289790564,5.3781074236453845,7.928571496691013,7.928571496691013
5133266906784000000,2223475.222,-5440620.3270000005,-2481822.703,55738.58816964301,32.385643550327856,269.71784282411846,4.747295565424577,9.200000013623901,9.200000013623901
5133287357040000000,2223475.222,-5440620.3270000005,-2481822.703,55873.46888950914,-1.5669285740171142,265.897785772596,5.143734638377574,1.6857142618724286,1.6857142618724286
5133355986816000000,2223475.222,-5440620.3270000005,-2481822.703,55816.67654854914,45.35761424473372,271.99882857118337,5.328240873588404,8.342857088361457,8.342857088361457
5133408486480000000,2223475.222,-5440620.3270000005,-2481822.703,55783.494349888584,49.704714093889415,268.9665570667812,5.9341194567807225,5.200000013623928,5.200000013623928
5133422873328000000,2223475.222,-5440620.3270000005,-2481822.703,55887.1058872767,68.63364246913358,271.8030857256481,5.512747108799231,8.399999891008656,8.399999891008656
5133435746544000000,2223475.222,-5440620.3270000005,-2481822.703,55739.034598214435,48.825414930071275,271.59288572243275,5.3432008386054965,9.271428516932914,9.271428516932914
5133451344912000000,2223475.222,-5440620.3270000005,-2481822.703,55755.41904994428,13.463157108851714,269.04778559548515,4.729842272904634,3.3571428571428568,3.3571428571428568
