time,uid,antname,padname,statnum,poserrX,poserrY,poserrZ,poserr()X,poserr()Y,poserr()Z,newposX,newposY,newposZ,geoerrX,geoerrY,geoerrZ,geoposX,geoposY,geoposZ,delayrms
5132476354992000000,uid___A002_Xedbc85_Xa220,DV07,A126,Station_28,-0.00020299999999999997,0.00020800000000000001,0.0019489999999999998,9.300000000000001e-05,6.7e-05,0.000336,0.000273,-0.000165,7.001936,0.000522,-0.001813,-0.000567,2226183.567062,-5439420.134082,-2482000.697541,0.61
5132494331760000000,uid___A002_Xedbc85_Xac09,DV07,A126,Station_28,1.9e-05,0.000397,0.00263,4.9e-05,4e-05,0.000156,0.000495,2.4e-05,7.002617,0.0009939999999999999,-0.002378,-0.0006580000000000001,2226183.567534,-5439420.134082,-2482000.697541,0.25
5132511239040000000,uid___A002_Xedbc85_Xc8f6,DV07,A126,Station_28,-0.000251,0.000949,0.000865,0.00011,0.000148,0.00046699999999999997,0.000225,0.000576,7.000852,0.00020899999999999998,-0.001174,0.000538,2226183.566749,-5439420.134082,-2482000.697541,0.83
5132548382832000000,uid___A002_Xedbc85_Xe234,DV07,A126,Station_28,-0.000443,0.00021600000000000002,0.0019809999999999997,2.7000000000000002e-05,5.1e-05,0.00015,3.3e-05,-0.000157,7.001967999999999,0.00031299999999999996,-0.001935,-0.000572,2226183.566853,-5439420.134082,-2482000.697541,0.3
5132675895024000000,uid___A002_Xede40d_X2246,DV07,A126,Station_26,-0.000573,0.000469,0.001632,1.8e-05,3.2e-05,0.00011899999999999999,-9.7e-05,9.6e-05,7.001619,0.00010800000000000001,-0.001777,-0.00020299999999999997,2226183.566648,-5439420.134082,-2482000.697541,0.18
5132682255840000000,uid___A002_Xede40d_X26d5,DV07,A126,Station_26,-0.000559,0.000315,0.001048,2.2e-05,2.3e-05,8.2e-05,-8.3e-05,-5.7999999999999994e-05,7.001035000000001,-0.000105,-0.001219,-0.000118,2226183.566435,-5439420.134082,-2482000.697541,0.15
5132717290176000000,uid___A002_Xede40d_X44f3,DV07,A126,Station_27,-0.0004940000000000001,0.00021400000000000002,0.0015810000000000002,6.6e-05,9.9e-05,0.00032599999999999996,-1.8e-05,-0.00015900000000000002,7.001567999999999,0.000126,-0.0016120000000000002,-0.00041799999999999997,2226183.566666,-5439420.134082,-2482000.697541,0.56
5132758485360000000,uid___A002_Xede40d_X5571,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5132768447472000000,uid___A002_Xede40d_X5d37,DV07,A126,Station_27,-8e-06,0.00139,0.001118,0.000398,0.000484,0.001515,0.000468,0.001017,7.001105,0.000588,-0.001456,0.0008449999999999999,2226183.567128,-5439420.134082,-2482000.697541,2.8
5132838833232000000,uid___A002_Xede40d_X886f,DV07,A126,Station_28,-0.000488,0.000293,0.001474,0.000297,0.00022799999999999999,0.00095,-1.2e-05,-8e-05,7.001461,0.000106,-0.001547,-0.000303,2226183.566646,-5439420.134082,-2482000.697541,1.47
5132852334960000000,uid___A002_Xede40d_X9662,DV07,A126,Station_27,0.00021099999999999998,0.00038500000000000003,0.00391,0.000323,0.000324,0.001829,0.000687,1.2e-05,7.003897,0.0016170000000000002,-0.003392,-0.001167,2226183.568157,-5439420.134082,-2482000.697541,2.99
5133025552320000000,uid___A002_Xee01ae_X372,DV07,A126,Station_27,-0.000221,7.3e-05,0.001629,8.4e-05,9.2e-05,0.000502,0.00025499999999999996,-0.0003,7.001616,0.000375,-0.0014990000000000001,-0.000567,2226183.5669150003,-5439420.134082,-2482000.697541,0.81
5133063553488000000,uid___A002_Xee01ae_X1377,DV07,A126,Station_26,-0.000148,0.000616,0.00035,7.2e-05,9.6e-05,0.000297,0.000328,0.00024300000000000002,7.000336999999999,7.6e-05,-0.000576,0.00043099999999999996,2226183.566616,-5439420.134082,-2482000.697541,0.55
5133113744016000000,uid___A002_Xee01ae_X2220,DV07,A126,Station_27,-0.000462,0.0006,0.000924,5.6000000000000006e-05,6.9e-05,0.00022200000000000003,1.4000000000000001e-05,0.000227,7.000911,-1.7e-05,-0.001179,0.000193,2226183.566523,-5439420.134082,-2482000.697541,0.43
5133156007344000000,uid___A002_Xee01ae_X48ab,DV07,A126,Station_25,-0.000261,0.000172,0.001301,9.7e-05,9.300000000000001e-05,0.000375,0.000215,-0.00020099999999999998,7.001288000000001,0.00023700000000000001,-0.0012699999999999999,-0.000348,2226183.566777,-5439420.134082,-2482000.697541,0.62
5133248653920000000,uid___A002_Xee1748_X2897,DV07,A126,Station_25,0.000875,-0.0004980000000000001,0.001599,0.000122,9e-05,0.000379,0.001351,-0.0008710000000000001,7.001586,0.001294,-0.000852,-0.0010810000000000001,2226183.567834,-5439420.134082,-2482000.697541,0.77
5133266906784000000,uid___A002_Xee1eb6_X74a,DV07,A126,Station_26,-0.000193,-0.000167,0.000151,0.00022,0.0002,0.0006730000000000001,0.000283,-0.00054,7.000138000000001,-0.00015,-0.00014199999999999998,-0.000213,2226183.5663900003,-5439420.134082,-2482000.697541,1.25
5133287357040000000,uid___A002_Xee1eb6_X1864,DV07,A126,Station_27,-0.00023799999999999998,0.000349,0.001493,0.000127,0.000139,0.000381,0.00023799999999999998,-2.4e-05,7.00148,0.000352,-0.001489,-0.00026000000000000003,2226183.566892,-5439420.134082,-2482000.697541,0.85
5133355986816000000,uid___A002_Xee1eb6_X52fb,DV07,A126,Station_28,-0.000132,0.000512,0.002023,0.00011499999999999999,8.499999999999999e-05,0.000383,0.000344,0.000139,7.00201,0.00066,-0.001959,-0.00031600000000000004,2226183.5672,-5439420.134082,-2482000.697541,0.57
5133408486480000000,uid___A002_Xee1eb6_Xb4f8,DV07,A126,Station_28,-0.00045099999999999996,0.000492,0.001695,4.1e-05,5.1e-05,0.00018600000000000002,2.5e-05,0.00011899999999999999,7.001682000000001,0.00024700000000000004,-0.0017929999999999999,-0.000206,2226183.566787,-5439420.134082,-2482000.697541,0.31
5133422873328000000,uid___A002_Xee1eb6_Xc2a1,DV07,A126,Station_23,-0.000638,0.000535,0.002031,6.4e-05,5.6000000000000006e-05,0.000256,-0.000162,0.000162,7.002018,0.000197,-0.002166,-0.000298,2226183.566737,-5439420.134082,-2482000.697541,0.49
5133435746544000000,uid___A002_Xee1eb6_Xcff0,DV07,A126,Station_26,-0.000811,0.00020299999999999997,-0.0013310000000000002,0.00065,0.001415,0.003156,-0.000335,-0.00016999999999999999,6.9986559999999995,-0.001185,0.000755,0.000705,2226183.565355,-5439420.134082,-2482000.697541,6.68
5133451344912000000,uid___A002_Xee1eb6_Xdc89,DV07,A126,Station_28,0.0014759999999999999,0.0015279999999999998,0.005959000000000001,0.0007570000000000001,0.001033,0.003483,0.001952,0.001155,7.005946000000001,0.00367,-0.005071,-0.0009109999999999999,2226183.57021,-5439420.134082,-2482000.697541,5.82
