time,geoposX,geoposY,geoposZ,pressure,relHum,temp,windDir,windSpeed,windMax
5131848671952000000,2218047.8880000003,-5442740.475,-2480988.859,58880.01185825887,-1.6346714326313714,270.7465285982404,1.7553025620057257,7.500000000000001,7.500000000000001
5131925433984000000,2218047.8880000003,-5442740.475,-2480988.859,59000.49961635043,6.673028605324872,270.6899285384587,1.7752491820285177,4.985714367457787,4.985714367457787
5132143143312000000,2218047.8880000003,-5442740.475,-2480988.859,58974.599783761136,7.775385788508814,275.17817138603755,4.650055792813463,2.6714285612106283,2.6714285612106283
5132203505472000000,2218047.8880000003,-5442740.475,-2480988.859,58992.599923270136,1.4145285742623572,271.9361714363098,1.8824622646510267,6.857142789023258,6.857142789023258
5132249410896000000,2218047.8880000003,-5442740.475,-2480988.859,58979.92030552473,9.763485840388627,270.92565714291163,1.8001824570570086,5.857142857142858,5.857142857142858
5132305246032000000,2218047.8880000003,-5442740.475,-2480988.859,58917.58858816972,9.730042934417856,273.235828570383,4.9542417481610475,4.971428700855816,4.971428700855816
5132333981904000000,2218047.8880000003,-5442740.475,-2480988.859,58849.95640345985,14.974499974931998,269.417442873546,4.537856055185257,1.585714289120263,1.585714289120263
5132390259408000000,2218047.8880000003,-5442740.475,-2480988.859,58760.170200892855,-1.8937000036239715,275.92761428696764,0.9150511935455984,2.114285681928919,2.114285681928919
5132401964928000000,2218047.8880000003,-5442740.475,-2480988.859,58698.11052594871,0.6297714166077103,275.7594857284001,2.9047265408191336,1.9285714456013283,1.9285714456013283
5132420235120000000,2218047.8880000003,-5442740.475,-2480988.859,58731.82111467642,7.546214444296701,270.634957081931,1.8201290770798004,5.957142898014627,5.957142898014627
5132443327248000000,2218047.8880000003,-5442740.475,-2480988.859,58691.99829101572,4.443885803222657,270.73104283469064,1.8999155571709705,4.942857197352828,4.942857197352828
5132460615456000000,2218047.8880000003,-5442740.475,-2480988.859,58711.40659877214,2.075814298221052,268.2023285865784,1.7727558545256692,7.014285768781384,7.014285768781384
5132476354992000000,2218047.8880000003,-5442740.475,-2480988.859,58836.093575614,-1.6878857154931417,275.3477000236511,5.203574498445952,1.6571428690637815,1.6571428690637815
5132494331760000000,2218047.8880000003,-5442740.475,-2480988.859,58759.87897600457,6.4370856285095,273.50124285306254,4.814615408001501,3.6714285441807286,3.6714285441807286
5132511239040000000,2218047.8880000003,-5442740.475,-2480988.859,58826.423863002135,15.493671417236431,268.936000081471,1.7752491820285181,4.599999904632571,4.599999904632571
