time,geoposX,geoposY,geoposZ,pressure,relHum,temp,windDir,windSpeed,windMax
5131848671952000000,2226292.373,-5440071.187000001,-2480490.57,55985.22687639514,5.616814272744316,269.50791424342566,5.5725869688676095,6.628571374075757,6.628571374075757
5131925433984000000,2226292.373,-5440071.187000001,-2480490.57,56105.712018694016,7.119314261845187,271.0471714632851,5.512747108799231,4.385714292526257,4.385714292526257
5132143143312000000,2226292.373,-5440071.187000001,-2480490.57,56076.10822405129,20.069499969482287,272.2735999890736,4.206243497306334,7.371428625924243,7.371428625924243
5132203505472000000,2226292.373,-5440071.187000001,-2480490.57,56107.929338727714,6.913228648049485,270.5067714350564,4.794668787978708,3.871428489685057,3.871428489685057
5132249410896000000,2226292.373,-5440071.187000001,-2480490.57,56082.848249163,17.298342841012143,269.17907143320355,5.425480646199516,3.7428571156093136,3.7428571156093136
5132305246032000000,2226292.373,-5440071.187000001,-2480490.57,55953.94461495542,29.751014436994428,269.53754286084853,4.772228840453066,7.614285741533557,7.614285741533557
5132333981904000000,2226292.373,-5440071.187000001,-2480490.57,55902.94451032372,43.907171521867845,263.0906002589635,4.246136737351919,4.885714258466457,4.885714258466457
5132390259408000000,2226292.373,-5440071.187000001,-2480490.57,55893.031529017855,6.0201143537249004,273.11275714122957,2.5182607778775323,3.028571435383386,3.028571435383386
5132401964928000000,2226292.373,-5440071.187000001,-2480490.57,55811.572265625124,20.352214268275713,271.95654287338255,4.622629190282124,3.785714302744185,3.785714302744185
5132420235120000000,2226292.373,-5440071.187000001,-2480490.57,55847.06682477671,13.166828564235143,269.07501429149085,5.108828053337687,1.5571428537368999,1.5571428537368999
5132443327248000000,2226292.373,-5440071.187000001,-2480490.57,55810.08823939714,10.513799939836927,268.8858571461269,4.822095390510047,2.2714285509927,2.2714285509927
5132460615456000000,2226292.373,-5440071.187000001,-2480490.57,55821.791294643,6.5114286286490275,268.34357136317664,5.442933938719459,3.0857143061501566,3.0857143061501566
5132476354992000000,2226292.373,-5440071.187000001,-2480490.57,55935.816301618426,11.011785779680443,271.1005143335888,4.4206696625513535,4.357142857142857,4.357142857142857
5132494331760000000,2226292.373,-5440071.187000001,-2480490.57,55851.60086495544,21.75717135838085,270.06541429928376,4.487989505128278,5.057142870766801,5.057142870766801
5132511239040000000,2226292.373,-5440071.187000001,-2480490.57,55921.421595982145,22.28271429879343,268.1399713652475,5.0016149707151785,2.4142857449395136,2.4142857449395136
5132548382832000000,2226292.373,-5440071.187000001,-2480490.57,55881.515938895136,10.845428603036044,265.2534000941685,5.370627441136838,5.099999972752172,5.099999972752172
5132675895024000000,2226292.373,-5440071.187000001,-2480490.57,55860.32104492187,17.524571282523002,270.02222862243656,5.447920593725157,3.7714285509927,3.7714285509927
5132682255840000000,2226292.373,-5440071.187000001,-2480490.57,55895.58192661842,5.229385716574543,272.48897141899386,5.8493463216838535,3.971428530556828,3.971428530556828
5132717290176000000,2226292.373,-5440071.187000001,-2480490.57,55860.023716518,10.679385593959186,269.42432857240954,5.4379472837137595,3.857142823083057,3.857142823083057
5132758485360000000,2226292.373,-5440071.187000001,-2480490.57,55858.976527622865,31.583614349365288,269.50742855072014,4.358336474980127,7.214285714285714,7.214285714285714
5132768447472000000,2226292.373,-5440071.187000001,-2480490.57,55914.31623186386,32.513485499790576,268.190385723114,4.251123392357616,5.8857143265860135,5.8857143265860135
5132838833232000000,2226292.373,-5440071.187000001,-2480490.57,55891.333007812565,66.42048536028184,268.3058572224208,4.2960032874089,4.2285714490072985,4.2285714490072985
5132852334960000000,2226292.373,-5440071.187000001,-2480490.57,55958.11070033471,72.3590839930943,267.2969143458775,5.41550733618812,4.7285713468278985,4.7285713468278985
5133025552320000000,2226292.373,-5440071.187000001,-2480490.57,55717.15175083714,70.3070438929967,263.8449142728533,4.2386567548433725,3.628571408135543,3.628571408135543
5133063553488000000,2226292.373,-5440071.187000001,-2480490.57,55600.64784458714,27.20910017830986,262.68061417170935,5.674813396484419,9.400000163487029,9.400000163487029
5133113744016000000,2226292.373,-5440071.187000001,-2480490.57,55580.32662527914,78.15380096435557,261.6868999753678,5.123788018354781,4.971428530556801,4.971428530556801
5133156007344000000,2226292.373,-5440071.187000001,-2480490.57,55694.658551897286,14.808742931910999,263.69504285539904,5.597520243896098,7.171428612300299,7.171428612300299
5133248653920000000,2226292.373,-5440071.187000001,-2480490.57,55894.941057477576,13.624971526009714,268.82237152372085,4.684962377853352,3.5428571701049854,3.5428571701049854
5133266906784000000,2226292.373,-5440071.187000001,-2480490.57,55821.22453962043,15.130485807146284,269.7428142751966,4.435629627568447,8.371428557804673,8.371428557804673
5133287357040000000,2226292.373,-5440071.187000001,-2480490.57,55961.34730747756,35.73552976335771,264.8053286143712,5.191107860931706,4.485714367457813,4.485714367457813
5133355986816000000,2226292.373,-5440071.187000001,-2480490.57,55907.59887695301,12.672014508928573,271.95679999079016,4.355843147477277,5.971428598676416,5.971428598676416
5133408486480000000,2226292.373,-5440071.187000001,-2480490.57,55875.99661690843,5.5626714570181575,268.4594714028495,5.562613658856213,5.2142857142857,5.2142857142857
5133422873328000000,2226292.373,-5440071.187000001,-2480490.57,55980.64400809157,12.837399891444516,271.81927145208635,5.724679946541401,3.5142857006618,3.5142857006618
5133435746544000000,2226292.373,-5440071.187000001,-2480490.57,55836.57924107141,10.961514336722145,271.5279714277813,4.951748420658197,4.700000047683728,4.700000047683728
5133451344912000000,2226292.373,-5440071.187000001,-2480490.57,55849.13330078129,25.971642902919143,268.3912285123552,4.540349382688106,2.642857108797357,2.642857108797357
