time,geoposX,geoposY,geoposZ,pressure,relHum,temp,windDir,windSpeed,windMax
5131848671952000000,2226146.018,-5439167.972999999,-2482751.669,55495.26628766743,6.766785826001858,266.3349999427795,4.413189680042804,4.071428605488357,4.071428605488357
5131925433984000000,2226146.018,-5439167.972999999,-2482751.669,55616.500418526855,7.325157165527357,269.30524285180223,5.218534463463045,3.6285714421953434,3.6285714421953434
5132143143312000000,2226146.018,-5439167.972999999,-2482751.669,55579.98482840414,18.216214316231856,271.54850001675743,4.241150082346222,8.542857101985387,8.542857101985387
5132203505472000000,2226146.018,-5439167.972999999,-2482751.669,55611.777169364,8.681942803519117,268.80018565314157,4.926815145629708,3.7428572177886856,3.7428572177886856
5132249410896000000,2226146.018,-5439167.972999999,-2482751.669,55577.12227957599,20.34947150094171,266.90747142519274,5.487813833770741,7.028571401323601,7.028571401323601
5132305246032000000,2226146.018,-5439167.972999999,-2482751.669,55429.17567661829,24.260071345738,269.2424285820552,4.769735512950216,10.685714176722856,10.685714176722856
5132333981904000000,2226146.018,-5439167.972999999,-2482751.669,55401.7944335937,34.91172845023014,264.08564265114916,4.418176335048503,7.61428580965317,7.61428580965317
5132390259408000000,2226146.018,-5439167.972999999,-2482751.669,55400.88936941958,4.302371399743215,271.60924285479956,1.6256495318575757,3.2428571156093144,3.2428571156093144
5132401964928000000,2226146.018,-5439167.972999999,-2482751.669,55320.67609514528,13.83755724770657,271.896599980763,5.557627003850515,6.042857170104988,6.042857170104988
5132420235120000000,2226146.018,-5439167.972999999,-2482751.669,55353.434535435284,15.458643095834,267.5085857663836,5.585053606381853,4.785714217594687,4.785714217594687
5132443327248000000,2226146.018,-5439167.972999999,-2482751.669,55315.966796875124,9.109299795968198,268.8093571390424,4.822095390510047,3.042857170104971,3.042857170104971
5132460615456000000,2226146.018,-5439167.972999999,-2482751.669,55325.105503627135,7.450342859540671,265.66799992152625,5.552640348844816,4.9428571292332135,4.9428571292332135
5132476354992000000,2226146.018,-5439167.972999999,-2482751.669,55440.65813337044,9.04967158181324,270.8578285557884,5.0814014508063465,4.757142816271115,4.757142816271115
5132494331760000000,2226146.018,-5439167.972999999,-2482751.669,55349.401855468845,15.889857155936001,269.73054287093026,4.909361853109764,6.528571401323601,6.528571401323601
5132511239040000000,2226146.018,-5439167.972999999,-2482751.669,55421.38671874986,23.15592820303786,266.9264286313738,5.096361415823443,3.9428570951734287,3.9428570951734287
5132548382832000000,2226146.018,-5439167.972999999,-2482751.669,55379.993547712,6.942285742078514,264.026214163644,5.550147021341967,5.928571360451814,5.928571360451814
5132675895024000000,2226146.018,-5439167.972999999,-2482751.669,55380.135672432996,12.359728404453714,270.6546143191201,5.0863881058120475,2.514285700661785,2.514285700661785
5132682255840000000,2226146.018,-5439167.972999999,-2482751.669,55406.303187779005,7.233099937438957,270.049899993624,5.684786706495816,7.028571469443184,7.028571469443184
5132717290176000000,2226146.018,-5439167.972999999,-2482751.669,55364.9344308037,7.736499990735743,268.62692843845923,5.515240436302081,6.342857156481057,6.342857156481057
5132758485360000000,2226146.018,-5439167.972999999,-2482751.669,55355.495779855,22.457885742187425,270.02239997727526,4.702415670373292,8.357142857142888,8.357142857142888
5132768447472000000,2226146.018,-5439167.972999999,-2482751.669,55411.86349051343,25.96350015912743,268.755028629303,4.956735075663897,6.128571374075742,6.128571374075742
5132838833232000000,2226146.018,-5439167.972999999,-2482751.669,55389.72691127214,66.17797088623043,267.7844857897077,5.151214620886121,5.399999959128244,5.399999959128244
5132852334960000000,2226146.018,-5439167.972999999,-2482751.669,55447.54638671871,75.01544189453115,266.60771435328894,5.530200401319176,9.557142666407957,9.557142666407957
5133025552320000000,2226146.018,-5439167.972999999,-2482751.669,55207.44803292429,70.14947182791586,264.08617153167734,5.400547371171025,6.214285714285729,6.214285714285729
5133063553488000000,2226146.018,-5439167.972999999,-2482751.669,55077.78145926328,31.803685597011,261.7677858625138,5.505267126290684,12.928571428571427,12.928571428571427
5133113744016000000,2226146.018,-5439167.972999999,-2482751.669,55051.132638114,74.12682996477385,262.97405717032296,5.465373886245098,11.942857061113616,11.942857061113616
5133156007344000000,2226146.018,-5439167.972999999,-2482751.669,55182.51691545743,13.429028511047427,263.0196858542307,5.6025068989017965,10.457142829895014,10.457142829895014
5133248653920000000,2226146.018,-5439167.972999999,-2482751.669,55394.46236746657,5.677471365247457,268.7077571732657,4.996628315709481,6.185714244842514,6.185714244842514
5133266906784000000,2226146.018,-5439167.972999999,-2482751.669,55313.06501116086,11.22787121364057,269.3089571407864,4.712388980384689,9.128571510315,9.128571510315
5133287357040000000,2226146.018,-5439167.972999999,-2482751.669,55456.79321289057,30.80225726536343,265.3219427108765,4.764748857944518,5.114285741533557,5.114285741533557
5133355986816000000,2226146.018,-5439167.972999999,-2482751.669,55416.45159040172,8.837843077523356,271.459814282826,4.909361853109764,7.2857143538339,7.2857143538339
5133408486480000000,2226146.018,-5439167.972999999,-2482751.669,55376.70724051343,4.667742797306602,267.2774142946516,5.657360103964478,8.714285714285714,8.714285714285714
5133422873328000000,2226146.018,-5439167.972999999,-2482751.669,55484.36453683028,4.764928613390229,271.46008570534843,5.5202270913077784,9.214285578046526,9.214285578046526
5133435746544000000,2226146.018,-5439167.972999999,-2482751.669,55336.66643415186,7.298000131334585,271.15611426149104,5.378107423645383,8.671428612300387,8.671428612300387
5133451344912000000,2226146.018,-5439167.972999999,-2482751.669,55355.60389927457,17.436913899012858,268.5116570745195,4.827082045515746,3.8428571564810574,3.8428571564810574
